brackets,title
"(And hese investments may be cashed, or consolidated, on various exchanges: in etymology, i.e., historically; scientifically, if there exists a science of semantics; philosophically; poetically. One day the exchanges themselves may merge.)",The Claim of Reason
"(It may be significant that in the two passages in which the examples of ""pointing o an object"" and ""pointing to its color"" occur, Wittgenstein does not actually provide language games for pointing at all, but moves quickly o remarks about concentrating one's attention; and at ?33 he goes on to give varying contexts for that. A main use of the examples about pointing is to show that the difference between them is not determined by a particular feeling which accompanies the pointing - not in what is going on hen and there - but in what happens before and after, the circumstances of the act. The examples for concentrating one's attention are used to illustrate a different emphasis, viz., that there may be many different such characteristic accompanying feelings, some common, some not, but no one of them essential hence none a candidate capable of doing what we hought only a particular feeling could do. No harm, I think, need come from this, but this unmarked shift from ""pointing"" to ""concentrating"" is surprising in view of Wittgenstein's severe caution that we not take ""concentrating on a sensation"" as a private ostensive definition, i.e., as a way of pointing to a sensation.)",The Claim of Reason
(To what does the child attach the official name <Nyuw York>? The child's world contains no cities.),The Claim of Reason
"(So it is empty to explain the meaning of a word by appealing o its concept. If anything, its concept is explained, unwrinkled before us, by going through the meanings of, what we mean in using, the word.)",The Claim of Reason
"(This is a reason that we are not sure the ""four wordsentence"" language game of ?2 in the Investigations is really a language.)",The Claim of Reason
"(Exiting from the schematism is perhaps a dangerous picture. The schematism is the frame of the world, and to exit from it should mean to exit from our mutual attunement. The picture came up here because I wanted to note that the order of a grammatical investigation is an academic one; you might call it reconstructed.)",The Claim of Reason
(That is . . . what I called? What is? Why the past tense with a present demontrative? Do I not call it that now? Or has it vanished?),The Claim of Reason
(Can I be responding to such pain if there is nothing to say? Can I trust myself to be? Can I trust the other to know that I am?),The Claim of Reason
(Naturally I do not deny that truth can be used as a weapon; especially when it comes in fragments.),The Claim of Reason
"[from John Keats, Maybole, July 11,1818]",The Claim of Reason
"(I don't mean rise to being able to write like him, but up to responding like that; allowing room for another's misery to be unforgettable.)",The Claim of Reason
"(I will want to relate this to the fact Wittgenstein records, in his discussion of physiognomy in Part II, section xi, as a shift of aspect striking me.)",The Claim of Reason
"(In what spirit does Wittgenstein ""deny"" the ""possibility"" of a private language?)",The Claim of Reason
